ymd,time,gp,cellA,bioA,cellV,bioV,ocV
YYYYMMDD,HHMMSS,hour,cells*m-2,uL*m-2,cells*L-1,uL*L-1,mg*L-1
19980707,043000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,053000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,063000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,073000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,083000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,093000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,103000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,113000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,123000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,133000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,143000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,153000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,163000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,173000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,183000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,193000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,203000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,213000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,223000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,233000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980708,003000,13.00000,7.998869,4.0474279E-05,0.3999435,2.0237139E-06,8.2602121E-02
19980708,013000,14.00000,8.144153,4.1209412E-05,0.4072076,2.0604707E-06,8.2602158E-02
19980708,023000,15.00000,8.292075,4.1957901E-05,0.4146037,2.0978950E-06,8.2602195E-02
19980708,033000,16.00000,8.442684,4.2719981E-05,0.4221342,2.1359990E-06,8.2602233E-02
19980708,043000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,053000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,063000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,073000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,083000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,093000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,103000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,113000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
